MISS! ; PA: 722 ; Accessed Data: 0
MISS! ; PA: 32726 ; Accessed Data: 0
MISS! ; PA: 19793 ; Accessed Data: 0
MISS! ; PA: 51940 ; Accessed Data: 0
MISS! ; PA: 54806 ; Accessed Data: 0
MISS! ; PA: 48385 ; Accessed Data: 0
MISS! ; PA: 48907 ; Accessed Data: 0
MISS! ; PA: 34789 ; Accessed Data: 0
MISS! ; PA: 49283 ; Accessed Data: 0
MISS! ; PA: 14880 ; Accessed Data: 0
MISS! ; PA: 17348 ; Accessed Data: 0
MISS! ; PA: 25089 ; Accessed Data: 0
MISS! ; PA: 5654 ; Accessed Data: 0
MISS! ; PA: 61869 ; Accessed Data: 0
MISS! ; PA: 63851 ; Accessed Data: 0
MISS! ; PA: 40759 ; Accessed Data: 0
MISS! ; PA: 41963 ; Accessed Data: 0
MISS! ; PA: 6436 ; Accessed Data: 0
MISS! ; PA: 41020 ; Accessed Data: 0
MISS! ; PA: 8807 ; Accessed Data: 0
MISS! ; PA: 25922 ; Accessed Data: 0
MISS! ; PA: 9305 ; Accessed Data: 0
MISS! ; PA: 29630 ; Accessed Data: 0
MISS! ; PA: 51607 ; Accessed Data: 0
MISS! ; PA: 46528 ; Accessed Data: 0
MISS! ; PA: 64037 ; Accessed Data: 0
MISS! ; PA: 4218 ; Accessed Data: 0
MISS! ; PA: 41490 ; Accessed Data: 0
MISS! ; PA: 42894 ; Accessed Data: 0
MISS! ; PA: 24145 ; Accessed Data: 0
MISS! ; PA: 47513 ; Accessed Data: 0
MISS! ; PA: 5189 ; Accessed Data: 0
MISS! ; PA: 57837 ; Accessed Data: 0
MISS! ; PA: 44817 ; Accessed Data: 0
MISS! ; PA: 16599 ; Accessed Data: 0
MISS! ; PA: 59138 ; Accessed Data: 0
MISS! ; PA: 10196 ; Accessed Data: 0
MISS! ; PA: 23510 ; Accessed Data: 0
MISS! ; PA: 32970 ; Accessed Data: 0
MISS! ; PA: 49124 ; Accessed Data: 0
MISS! ; PA: 8840 ; Accessed Data: 0
MISS! ; PA: 43813 ; Accessed Data: 0
MISS! ; PA: 51772 ; Accessed Data: 0
MISS! ; PA: 29061 ; Accessed Data: 0
MISS! ; PA: 56589 ; Accessed Data: 0
MISS! ; PA: 18878 ; Accessed Data: 0
MISS! ; PA: 19651 ; Accessed Data: 0
MISS! ; PA: 56097 ; Accessed Data: 0
MISS! ; PA: 3241 ; Accessed Data: 0
MISS! ; PA: 54282 ; Accessed Data: 0
MISS! ; PA: 37971 ; Accessed Data: 0
MISS! ; PA: 63812 ; Accessed Data: 0
MISS! ; PA: 2492 ; Accessed Data: 0
MISS! ; PA: 19114 ; Accessed Data: 0
MISS! ; PA: 7318 ; Accessed Data: 0
MISS! ; PA: 27250 ; Accessed Data: 0
MISS! ; PA: 59636 ; Accessed Data: 0
MISS! ; PA: 37160 ; Accessed Data: 0
MISS! ; PA: 17993 ; Accessed Data: 0
MISS! ; PA: 62464 ; Accessed Data: 0
MISS! ; PA: 59318 ; Accessed Data: 0
MISS! ; PA: 29306 ; Accessed Data: 0
MISS! ; PA: 22776 ; Accessed Data: 0
MISS! ; PA: 25175 ; Accessed Data: 0
MISS! ; PA: 47065 ; Accessed Data: 0
MISS! ; PA: 54335 ; Accessed Data: 0
MISS! ; PA: 10791 ; Accessed Data: 0
MISS! ; PA: 57282 ; Accessed Data: 0
MISS! ; PA: 36319 ; Accessed Data: 0
MISS! ; PA: 1889 ; Accessed Data: 0
MISS! ; PA: 1 ; Accessed Data: 0
MISS! ; PA: 10952 ; Accessed Data: 0
MISS! ; PA: 27526 ; Accessed Data: 0
MISS! ; PA: 22626 ; Accessed Data: 0
MISS! ; PA: 25490 ; Accessed Data: 0
HIT! ; PA: 4452 ; Accessed Data: 01000101101010010110010110111101
MISS! ; PA: 34901 ; Accessed Data: 0
MISS! ; PA: 22306 ; Accessed Data: 0
MISS! ; PA: 42421 ; Accessed Data: 0
MISS! ; PA: 17746 ; Accessed Data: 0
MISS! ; PA: 1302 ; Accessed Data: 0
MISS! ; PA: 53387 ; Accessed Data: 0
MISS! ; PA: 16719 ; Accessed Data: 0
MISS! ; PA: 1919 ; Accessed Data: 0
MISS! ; PA: 4073 ; Accessed Data: 0
MISS! ; PA: 61187 ; Accessed Data: 0
MISS! ; PA: 30087 ; Accessed Data: 0
MISS! ; PA: 42888 ; Accessed Data: 0
MISS! ; PA: 5077 ; Accessed Data: 0
MISS! ; PA: 32645 ; Accessed Data: 0
MISS! ; PA: 9265 ; Accessed Data: 0
MISS! ; PA: 5710 ; Accessed Data: 0
MISS! ; PA: 20259 ; Accessed Data: 0
MISS! ; PA: 64635 ; Accessed Data: 0
MISS! ; PA: 18494 ; Accessed Data: 0
MISS! ; PA: 5591 ; Accessed Data: 0
MISS! ; PA: 36201 ; Accessed Data: 0
MISS! ; PA: 46835 ; Accessed Data: 0
MISS! ; PA: 40371 ; Accessed Data: 0
MISS! ; PA: 54963 ; Accessed Data: 0
MISS! ; PA: 49564 ; Accessed Data: 0
MISS! ; PA: 15423 ; Accessed Data: 0
MISS! ; PA: 45237 ; Accessed Data: 0
MISS! ; PA: 53537 ; Accessed Data: 0
MISS! ; PA: 50231 ; Accessed Data: 0
MISS! ; PA: 62526 ; Accessed Data: 0
MISS! ; PA: 33992 ; Accessed Data: 0
MISS! ; PA: 17071 ; Accessed Data: 0
MISS! ; PA: 9220 ; Accessed Data: 0
MISS! ; PA: 26001 ; Accessed Data: 0
MISS! ; PA: 63596 ; Accessed Data: 0
MISS! ; PA: 29565 ; Accessed Data: 0
MISS! ; PA: 61093 ; Accessed Data: 0
MISS! ; PA: 23603 ; Accessed Data: 0
MISS! ; PA: 53528 ; Accessed Data: 0
MISS! ; PA: 25745 ; Accessed Data: 0
MISS! ; PA: 22327 ; Accessed Data: 0
MISS! ; PA: 100 ; Accessed Data: 0
MISS! ; PA: 51757 ; Accessed Data: 0
MISS! ; PA: 47033 ; Accessed Data: 0
MISS! ; PA: 62776 ; Accessed Data: 0
MISS! ; PA: 33016 ; Accessed Data: 0
MISS! ; PA: 62756 ; Accessed Data: 0
MISS! ; PA: 51816 ; Accessed Data: 0
MISS! ; PA: 53141 ; Accessed Data: 0
MISS! ; PA: 58485 ; Accessed Data: 0
MISS! ; PA: 28442 ; Accessed Data: 0
MISS! ; PA: 31725 ; Accessed Data: 0
MISS! ; PA: 42787 ; Accessed Data: 0
MISS! ; PA: 23257 ; Accessed Data: 0
MISS! ; PA: 29743 ; Accessed Data: 0
MISS! ; PA: 1217 ; Accessed Data: 0
MISS! ; PA: 28141 ; Accessed Data: 0
MISS! ; PA: 47112 ; Accessed Data: 0
MISS! ; PA: 45573 ; Accessed Data: 0
MISS! ; PA: 41012 ; Accessed Data: 0
MISS! ; PA: 57043 ; Accessed Data: 0
MISS! ; PA: 2400 ; Accessed Data: 0
MISS! ; PA: 62448 ; Accessed Data: 0
MISS! ; PA: 27571 ; Accessed Data: 0
MISS! ; PA: 17939 ; Accessed Data: 0
MISS! ; PA: 6051 ; Accessed Data: 0
MISS! ; PA: 49360 ; Accessed Data: 0
MISS! ; PA: 12547 ; Accessed Data: 0
MISS! ; PA: 36927 ; Accessed Data: 0
MISS! ; PA: 13601 ; Accessed Data: 0
HIT! ; PA: 11097 ; Accessed Data: 11000100001111100010001011111110
MISS! ; PA: 64998 ; Accessed Data: 0
MISS! ; PA: 25892 ; Accessed Data: 0
MISS! ; PA: 32201 ; Accessed Data: 0
MISS! ; PA: 8183 ; Accessed Data: 0
MISS! ; PA: 36558 ; Accessed Data: 0
MISS! ; PA: 30747 ; Accessed Data: 0
MISS! ; PA: 609 ; Accessed Data: 0
MISS! ; PA: 3057 ; Accessed Data: 0
MISS! ; PA: 35100 ; Accessed Data: 0
MISS! ; PA: 1545 ; Accessed Data: 0
MISS! ; PA: 12803 ; Accessed Data: 0
MISS! ; PA: 46665 ; Accessed Data: 0
MISS! ; PA: 20096 ; Accessed Data: 0
MISS! ; PA: 58500 ; Accessed Data: 0
MISS! ; PA: 12939 ; Accessed Data: 0
MISS! ; PA: 6881 ; Accessed Data: 0
MISS! ; PA: 26013 ; Accessed Data: 0
MISS! ; PA: 62489 ; Accessed Data: 0
MISS! ; PA: 24535 ; Accessed Data: 0
MISS! ; PA: 5 ; Accessed Data: 0
MISS! ; PA: 14801 ; Accessed Data: 0
MISS! ; PA: 5724 ; Accessed Data: 0
MISS! ; PA: 49791 ; Accessed Data: 0
MISS! ; PA: 31026 ; Accessed Data: 0
MISS! ; PA: 20130 ; Accessed Data: 0
MISS! ; PA: 42037 ; Accessed Data: 0
MISS! ; PA: 44353 ; Accessed Data: 0
MISS! ; PA: 44778 ; Accessed Data: 0
MISS! ; PA: 57786 ; Accessed Data: 0
MISS! ; PA: 4973 ; Accessed Data: 0
MISS! ; PA: 53620 ; Accessed Data: 0
MISS! ; PA: 2665 ; Accessed Data: 0
MISS! ; PA: 58220 ; Accessed Data: 0
MISS! ; PA: 35420 ; Accessed Data: 0
MISS! ; PA: 18568 ; Accessed Data: 0
MISS! ; PA: 52909 ; Accessed Data: 0
MISS! ; PA: 36727 ; Accessed Data: 0
MISS! ; PA: 11172 ; Accessed Data: 0
MISS! ; PA: 55209 ; Accessed Data: 0
HIT! ; PA: 36281 ; Accessed Data: 10010101010101101111100110111110
MISS! ; PA: 63667 ; Accessed Data: 0
MISS! ; PA: 59639 ; Accessed Data: 0
MISS! ; PA: 53114 ; Accessed Data: 0
MISS! ; PA: 39821 ; Accessed Data: 0
MISS! ; PA: 36374 ; Accessed Data: 0
MISS! ; PA: 26560 ; Accessed Data: 0
MISS! ; PA: 22442 ; Accessed Data: 0
MISS! ; PA: 45328 ; Accessed Data: 0
MISS! ; PA: 5942 ; Accessed Data: 0
MISS! ; PA: 55018 ; Accessed Data: 0
MISS! ; PA: 15286 ; Accessed Data: 0
MISS! ; PA: 30134 ; Accessed Data: 0
MISS! ; PA: 679 ; Accessed Data: 0
MISS! ; PA: 43135 ; Accessed Data: 0
MISS! ; PA: 30380 ; Accessed Data: 0
MISS! ; PA: 16573 ; Accessed Data: 0
MISS! ; PA: 20248 ; Accessed Data: 0
MISS! ; PA: 33002 ; Accessed Data: 0
MISS! ; PA: 27107 ; Accessed Data: 0
MISS! ; PA: 33278 ; Accessed Data: 0
MISS! ; PA: 42138 ; Accessed Data: 0
MISS! ; PA: 35051 ; Accessed Data: 0
MISS! ; PA: 9338 ; Accessed Data: 0
MISS! ; PA: 36366 ; Accessed Data: 0
HIT! ; PA: 20641 ; Accessed Data: 01010001110110010001110011111111
MISS! ; PA: 19299 ; Accessed Data: 0
MISS! ; PA: 53581 ; Accessed Data: 0
MISS! ; PA: 11072 ; Accessed Data: 0
MISS! ; PA: 18463 ; Accessed Data: 0
MISS! ; PA: 44563 ; Accessed Data: 0
MISS! ; PA: 26370 ; Accessed Data: 0
MISS! ; PA: 52938 ; Accessed Data: 0
MISS! ; PA: 25588 ; Accessed Data: 0
MISS! ; PA: 49556 ; Accessed Data: 0
MISS! ; PA: 29208 ; Accessed Data: 0
MISS! ; PA: 2242 ; Accessed Data: 0
MISS! ; PA: 1772 ; Accessed Data: 0
MISS! ; PA: 5439 ; Accessed Data: 0
MISS! ; PA: 29499 ; Accessed Data: 0
MISS! ; PA: 55369 ; Accessed Data: 0
MISS! ; PA: 9796 ; Accessed Data: 0
MISS! ; PA: 2192 ; Accessed Data: 0
MISS! ; PA: 12008 ; Accessed Data: 0
MISS! ; PA: 7361 ; Accessed Data: 0
MISS! ; PA: 60700 ; Accessed Data: 0
MISS! ; PA: 41909 ; Accessed Data: 0
MISS! ; PA: 52314 ; Accessed Data: 0
HIT! ; PA: 63241 ; Accessed Data: 01010000001110111001100100110001
MISS! ; PA: 52778 ; Accessed Data: 0
MISS! ; PA: 10672 ; Accessed Data: 0
MISS! ; PA: 1798 ; Accessed Data: 0
MISS! ; PA: 29293 ; Accessed Data: 0
MISS! ; PA: 14527 ; Accessed Data: 0
MISS! ; PA: 55099 ; Accessed Data: 0
MISS! ; PA: 45504 ; Accessed Data: 0
MISS! ; PA: 2089 ; Accessed Data: 0
MISS! ; PA: 58966 ; Accessed Data: 0
MISS! ; PA: 63149 ; Accessed Data: 0
MISS! ; PA: 26230 ; Accessed Data: 0
MISS! ; PA: 58071 ; Accessed Data: 0
MISS! ; PA: 28003 ; Accessed Data: 0
MISS! ; PA: 48427 ; Accessed Data: 0
MISS! ; PA: 51086 ; Accessed Data: 0
MISS! ; PA: 49558 ; Accessed Data: 0
MISS! ; PA: 59393 ; Accessed Data: 0
MISS! ; PA: 37659 ; Accessed Data: 0
MISS! ; PA: 48512 ; Accessed Data: 0
MISS! ; PA: 36376 ; Accessed Data: 0
MISS! ; PA: 49428 ; Accessed Data: 0
MISS! ; PA: 48671 ; Accessed Data: 0
MISS! ; PA: 18517 ; Accessed Data: 0
MISS! ; PA: 19527 ; Accessed Data: 0
MISS! ; PA: 7544 ; Accessed Data: 0
MISS! ; PA: 47811 ; Accessed Data: 0
MISS! ; PA: 56971 ; Accessed Data: 0
MISS! ; PA: 15502 ; Accessed Data: 0
MISS! ; PA: 24054 ; Accessed Data: 0
MISS! ; PA: 14709 ; Accessed Data: 0
MISS! ; PA: 27192 ; Accessed Data: 0
MISS! ; PA: 44944 ; Accessed Data: 0
MISS! ; PA: 2029 ; Accessed Data: 0
MISS! ; PA: 4843 ; Accessed Data: 0
MISS! ; PA: 49119 ; Accessed Data: 0
MISS! ; PA: 38177 ; Accessed Data: 0
MISS! ; PA: 48600 ; Accessed Data: 0
MISS! ; PA: 15982 ; Accessed Data: 0
MISS! ; PA: 20037 ; Accessed Data: 0
MISS! ; PA: 15939 ; Accessed Data: 0
MISS! ; PA: 6625 ; Accessed Data: 0
MISS! ; PA: 54920 ; Accessed Data: 0
MISS! ; PA: 29670 ; Accessed Data: 0
MISS! ; PA: 2692 ; Accessed Data: 0
MISS! ; PA: 48206 ; Accessed Data: 0
HIT! ; PA: 9894 ; Accessed Data: 01111101100000011100010001110000
MISS! ; PA: 23319 ; Accessed Data: 0
MISS! ; PA: 5005 ; Accessed Data: 0
MISS! ; PA: 54865 ; Accessed Data: 0
HIT! ; PA: 44115 ; Accessed Data: 01001010100000100111000101111011
MISS! ; PA: 15009 ; Accessed Data: 0
MISS! ; PA: 46310 ; Accessed Data: 0
MISS! ; PA: 31501 ; Accessed Data: 0
MISS! ; PA: 63604 ; Accessed Data: 0
MISS! ; PA: 22826 ; Accessed Data: 0
MISS! ; PA: 35295 ; Accessed Data: 0
MISS! ; PA: 27906 ; Accessed Data: 0
MISS! ; PA: 65500 ; Accessed Data: 0
MISS! ; PA: 64456 ; Accessed Data: 0
MISS! ; PA: 7695 ; Accessed Data: 0
MISS! ; PA: 27619 ; Accessed Data: 0
MISS! ; PA: 37919 ; Accessed Data: 0
MISS! ; PA: 38074 ; Accessed Data: 0
MISS! ; PA: 50003 ; Accessed Data: 0
MISS! ; PA: 33290 ; Accessed Data: 0
MISS! ; PA: 40514 ; Accessed Data: 0
MISS! ; PA: 16331 ; Accessed Data: 0
MISS! ; PA: 47797 ; Accessed Data: 0
MISS! ; PA: 28474 ; Accessed Data: 0
HIT! ; PA: 10152 ; Accessed Data: 11000000111101000111111000110010
MISS! ; PA: 27366 ; Accessed Data: 0
MISS! ; PA: 45402 ; Accessed Data: 0
MISS! ; PA: 46681 ; Accessed Data: 0
MISS! ; PA: 62017 ; Accessed Data: 0
MISS! ; PA: 48379 ; Accessed Data: 0
MISS! ; PA: 37234 ; Accessed Data: 0
MISS! ; PA: 33858 ; Accessed Data: 0
MISS! ; PA: 14347 ; Accessed Data: 0
MISS! ; PA: 60128 ; Accessed Data: 0
HIT! ; PA: 26880 ; Accessed Data: 11000100100000100001010000101100
MISS! ; PA: 25892 ; Accessed Data: 0
MISS! ; PA: 47859 ; Accessed Data: 0
MISS! ; PA: 5722 ; Accessed Data: 0
MISS! ; PA: 48539 ; Accessed Data: 0
MISS! ; PA: 3792 ; Accessed Data: 0
MISS! ; PA: 48900 ; Accessed Data: 0
MISS! ; PA: 25417 ; Accessed Data: 0
MISS! ; PA: 47041 ; Accessed Data: 0
MISS! ; PA: 28544 ; Accessed Data: 0
MISS! ; PA: 9478 ; Accessed Data: 0
MISS! ; PA: 28711 ; Accessed Data: 0
MISS! ; PA: 15061 ; Accessed Data: 0
MISS! ; PA: 9546 ; Accessed Data: 0
MISS! ; PA: 56324 ; Accessed Data: 0
MISS! ; PA: 57944 ; Accessed Data: 0
MISS! ; PA: 61612 ; Accessed Data: 0
MISS! ; PA: 13078 ; Accessed Data: 0
MISS! ; PA: 44059 ; Accessed Data: 0
MISS! ; PA: 50703 ; Accessed Data: 0
MISS! ; PA: 23940 ; Accessed Data: 0
HIT! ; PA: 58431 ; Accessed Data: 01101111000110100110001101000000
MISS! ; PA: 58266 ; Accessed Data: 0
MISS! ; PA: 50069 ; Accessed Data: 0
MISS! ; PA: 64836 ; Accessed Data: 0
MISS! ; PA: 7068 ; Accessed Data: 0
MISS! ; PA: 51771 ; Accessed Data: 0
MISS! ; PA: 22359 ; Accessed Data: 0
MISS! ; PA: 41975 ; Accessed Data: 0
MISS! ; PA: 4623 ; Accessed Data: 0
MISS! ; PA: 56062 ; Accessed Data: 0
MISS! ; PA: 16107 ; Accessed Data: 0
MISS! ; PA: 18574 ; Accessed Data: 0
MISS! ; PA: 38214 ; Accessed Data: 0
MISS! ; PA: 44648 ; Accessed Data: 0
MISS! ; PA: 43871 ; Accessed Data: 0
MISS! ; PA: 38405 ; Accessed Data: 0
MISS! ; PA: 62731 ; Accessed Data: 0
MISS! ; PA: 28582 ; Accessed Data: 0
MISS! ; PA: 47734 ; Accessed Data: 0
HIT! ; PA: 45752 ; Accessed Data: 01010011111100001011001010000000
MISS! ; PA: 44781 ; Accessed Data: 0
MISS! ; PA: 22035 ; Accessed Data: 0
MISS! ; PA: 41835 ; Accessed Data: 0
MISS! ; PA: 54965 ; Accessed Data: 0
MISS! ; PA: 33335 ; Accessed Data: 0
MISS! ; PA: 14680 ; Accessed Data: 0
MISS! ; PA: 27240 ; Accessed Data: 0
MISS! ; PA: 38392 ; Accessed Data: 0
MISS! ; PA: 52345 ; Accessed Data: 0
MISS! ; PA: 38524 ; Accessed Data: 0
MISS! ; PA: 51622 ; Accessed Data: 0
MISS! ; PA: 26907 ; Accessed Data: 0
MISS! ; PA: 38864 ; Accessed Data: 0
MISS! ; PA: 16956 ; Accessed Data: 0
MISS! ; PA: 62464 ; Accessed Data: 0
MISS! ; PA: 45510 ; Accessed Data: 0
MISS! ; PA: 45348 ; Accessed Data: 0
MISS! ; PA: 8781 ; Accessed Data: 0
MISS! ; PA: 28732 ; Accessed Data: 0
MISS! ; PA: 37412 ; Accessed Data: 0
MISS! ; PA: 22255 ; Accessed Data: 0
MISS! ; PA: 47309 ; Accessed Data: 0
MISS! ; PA: 55472 ; Accessed Data: 0
MISS! ; PA: 22480 ; Accessed Data: 0
MISS! ; PA: 32202 ; Accessed Data: 0
MISS! ; PA: 56892 ; Accessed Data: 0
MISS! ; PA: 49711 ; Accessed Data: 0
MISS! ; PA: 48693 ; Accessed Data: 0
MISS! ; PA: 6652 ; Accessed Data: 0
MISS! ; PA: 55009 ; Accessed Data: 0
MISS! ; PA: 28943 ; Accessed Data: 0
MISS! ; PA: 19258 ; Accessed Data: 0
MISS! ; PA: 49512 ; Accessed Data: 0
MISS! ; PA: 41679 ; Accessed Data: 0
MISS! ; PA: 16448 ; Accessed Data: 0
MISS! ; PA: 1973 ; Accessed Data: 0
HIT! ; PA: 40262 ; Accessed Data: 10111000100100101110100101101000
MISS! ; PA: 33186 ; Accessed Data: 0
MISS! ; PA: 617 ; Accessed Data: 0
MISS! ; PA: 28887 ; Accessed Data: 0
MISS! ; PA: 21459 ; Accessed Data: 0
MISS! ; PA: 12879 ; Accessed Data: 0
MISS! ; PA: 5966 ; Accessed Data: 0
MISS! ; PA: 59221 ; Accessed Data: 0
MISS! ; PA: 24647 ; Accessed Data: 0
MISS! ; PA: 21723 ; Accessed Data: 0
HIT! ; PA: 26888 ; Accessed Data: 00001101011011001111101100010101
MISS! ; PA: 1544 ; Accessed Data: 0
MISS! ; PA: 56452 ; Accessed Data: 0
MISS! ; PA: 49612 ; Accessed Data: 0
MISS! ; PA: 26630 ; Accessed Data: 0
MISS! ; PA: 3079 ; Accessed Data: 0
MISS! ; PA: 49265 ; Accessed Data: 0
MISS! ; PA: 45988 ; Accessed Data: 0
MISS! ; PA: 38656 ; Accessed Data: 0
MISS! ; PA: 8790 ; Accessed Data: 0
MISS! ; PA: 53019 ; Accessed Data: 0
MISS! ; PA: 39207 ; Accessed Data: 0
MISS! ; PA: 64919 ; Accessed Data: 0
MISS! ; PA: 46681 ; Accessed Data: 0
MISS! ; PA: 33309 ; Accessed Data: 0
MISS! ; PA: 53525 ; Accessed Data: 0
MISS! ; PA: 22699 ; Accessed Data: 0
MISS! ; PA: 6846 ; Accessed Data: 0
MISS! ; PA: 29578 ; Accessed Data: 0
MISS! ; PA: 27658 ; Accessed Data: 0
MISS! ; PA: 61965 ; Accessed Data: 0
HIT! ; PA: 37631 ; Accessed Data: 00101111001001111000000011011100
MISS! ; PA: 3142 ; Accessed Data: 0
MISS! ; PA: 14177 ; Accessed Data: 0
MISS! ; PA: 40094 ; Accessed Data: 0
MISS! ; PA: 48324 ; Accessed Data: 0
MISS! ; PA: 35934 ; Accessed Data: 0
MISS! ; PA: 22511 ; Accessed Data: 0
MISS! ; PA: 63645 ; Accessed Data: 0
MISS! ; PA: 13521 ; Accessed Data: 0
MISS! ; PA: 49616 ; Accessed Data: 0
MISS! ; PA: 17317 ; Accessed Data: 0
MISS! ; PA: 45939 ; Accessed Data: 0
MISS! ; PA: 151 ; Accessed Data: 0
MISS! ; PA: 37058 ; Accessed Data: 0
MISS! ; PA: 31843 ; Accessed Data: 0
MISS! ; PA: 41143 ; Accessed Data: 0
MISS! ; PA: 28268 ; Accessed Data: 0
MISS! ; PA: 54210 ; Accessed Data: 0
MISS! ; PA: 11930 ; Accessed Data: 0
MISS! ; PA: 42619 ; Accessed Data: 0
MISS! ; PA: 38465 ; Accessed Data: 0
MISS! ; PA: 34619 ; Accessed Data: 0
MISS! ; PA: 63903 ; Accessed Data: 0
MISS! ; PA: 28509 ; Accessed Data: 0
MISS! ; PA: 41575 ; Accessed Data: 0
MISS! ; PA: 42281 ; Accessed Data: 0
MISS! ; PA: 25166 ; Accessed Data: 0
MISS! ; PA: 34592 ; Accessed Data: 0
MISS! ; PA: 56433 ; Accessed Data: 0
MISS! ; PA: 11720 ; Accessed Data: 0
MISS! ; PA: 11269 ; Accessed Data: 0
MISS! ; PA: 41534 ; Accessed Data: 0
MISS! ; PA: 32425 ; Accessed Data: 0
MISS! ; PA: 46390 ; Accessed Data: 0
MISS! ; PA: 57659 ; Accessed Data: 0
MISS! ; PA: 35748 ; Accessed Data: 0
MISS! ; PA: 55721 ; Accessed Data: 0
MISS! ; PA: 59280 ; Accessed Data: 0
MISS! ; PA: 28105 ; Accessed Data: 0
MISS! ; PA: 23860 ; Accessed Data: 0
MISS! ; PA: 34971 ; Accessed Data: 0
MISS! ; PA: 47555 ; Accessed Data: 0
MISS! ; PA: 11188 ; Accessed Data: 0
MISS! ; PA: 17204 ; Accessed Data: 0
MISS! ; PA: 57993 ; Accessed Data: 0
MISS! ; PA: 18872 ; Accessed Data: 0
MISS! ; PA: 19001 ; Accessed Data: 0
MISS! ; PA: 64215 ; Accessed Data: 0
MISS! ; PA: 28610 ; Accessed Data: 0
MISS! ; PA: 10292 ; Accessed Data: 0
MISS! ; PA: 34390 ; Accessed Data: 0
MISS! ; PA: 10850 ; Accessed Data: 0
MISS! ; PA: 63998 ; Accessed Data: 0
MISS! ; PA: 59996 ; Accessed Data: 0
MISS! ; PA: 6613 ; Accessed Data: 0
MISS! ; PA: 22912 ; Accessed Data: 0
MISS! ; PA: 27969 ; Accessed Data: 0
MISS! ; PA: 36786 ; Accessed Data: 0
MISS! ; PA: 5054 ; Accessed Data: 0
MISS! ; PA: 30536 ; Accessed Data: 0
MISS! ; PA: 17270 ; Accessed Data: 0
MISS! ; PA: 57637 ; Accessed Data: 0
MISS! ; PA: 9282 ; Accessed Data: 0
MISS! ; PA: 6723 ; Accessed Data: 0
MISS! ; PA: 16798 ; Accessed Data: 0
MISS! ; PA: 47316 ; Accessed Data: 0
MISS! ; PA: 9441 ; Accessed Data: 0
MISS! ; PA: 16411 ; Accessed Data: 0
HIT! ; PA: 15850 ; Accessed Data: 10101100011110010001111101000001
MISS! ; PA: 27321 ; Accessed Data: 0
MISS! ; PA: 47055 ; Accessed Data: 0
MISS! ; PA: 9972 ; Accessed Data: 0
MISS! ; PA: 20358 ; Accessed Data: 0
MISS! ; PA: 8527 ; Accessed Data: 0
MISS! ; PA: 20809 ; Accessed Data: 0
MISS! ; PA: 45452 ; Accessed Data: 0
MISS! ; PA: 62114 ; Accessed Data: 0
MISS! ; PA: 1481 ; Accessed Data: 0
MISS! ; PA: 50786 ; Accessed Data: 0
HIT! ; PA: 37621 ; Accessed Data: 01011000111101011110111001101100
MISS! ; PA: 29105 ; Accessed Data: 0
MISS! ; PA: 8125 ; Accessed Data: 0
MISS! ; PA: 14668 ; Accessed Data: 0
MISS! ; PA: 58542 ; Accessed Data: 0
MISS! ; PA: 45327 ; Accessed Data: 0
MISS! ; PA: 59603 ; Accessed Data: 0
MISS! ; PA: 58124 ; Accessed Data: 0
MISS! ; PA: 8268 ; Accessed Data: 0
HIT! ; PA: 29478 ; Accessed Data: 11111101010110001011000000110100
MISS! ; PA: 4735 ; Accessed Data: 0
HIT! ; PA: 57583 ; Accessed Data: 10000000000000001000110100001100
MISS! ; PA: 26580 ; Accessed Data: 0
MISS! ; PA: 26542 ; Accessed Data: 0
MISS! ; PA: 49809 ; Accessed Data: 0
MISS! ; PA: 52751 ; Accessed Data: 0
MISS! ; PA: 19671 ; Accessed Data: 0
MISS! ; PA: 18961 ; Accessed Data: 0
MISS! ; PA: 53721 ; Accessed Data: 0
MISS! ; PA: 20440 ; Accessed Data: 0
MISS! ; PA: 5133 ; Accessed Data: 0
MISS! ; PA: 51579 ; Accessed Data: 0
MISS! ; PA: 10797 ; Accessed Data: 0
MISS! ; PA: 20080 ; Accessed Data: 0
MISS! ; PA: 7324 ; Accessed Data: 0
MISS! ; PA: 14419 ; Accessed Data: 0
MISS! ; PA: 59942 ; Accessed Data: 0
MISS! ; PA: 10367 ; Accessed Data: 0
MISS! ; PA: 61108 ; Accessed Data: 0
MISS! ; PA: 59518 ; Accessed Data: 0
MISS! ; PA: 12048 ; Accessed Data: 0
MISS! ; PA: 34179 ; Accessed Data: 0
MISS! ; PA: 40848 ; Accessed Data: 0
MISS! ; PA: 15556 ; Accessed Data: 0
MISS! ; PA: 8022 ; Accessed Data: 0
MISS! ; PA: 29162 ; Accessed Data: 0
MISS! ; PA: 19731 ; Accessed Data: 0
MISS! ; PA: 34242 ; Accessed Data: 0
MISS! ; PA: 268 ; Accessed Data: 0
MISS! ; PA: 35416 ; Accessed Data: 0
MISS! ; PA: 6988 ; Accessed Data: 0
HIT! ; PA: 17561 ; Accessed Data: 01001111001111010110111101000101
MISS! ; PA: 44816 ; Accessed Data: 0
MISS! ; PA: 8848 ; Accessed Data: 0
MISS! ; PA: 26645 ; Accessed Data: 0
MISS! ; PA: 48153 ; Accessed Data: 0
MISS! ; PA: 57378 ; Accessed Data: 0
MISS! ; PA: 21596 ; Accessed Data: 0
MISS! ; PA: 28887 ; Accessed Data: 0
MISS! ; PA: 61635 ; Accessed Data: 0
MISS! ; PA: 3895 ; Accessed Data: 0
